T,s,MISE
1100,10,0.0001253887552486133
1100,11,8.49030026250527e-05
1100,12,0.0002484265624945301
1100,13,7.891219605951161e-05
1100,14,2.946746436062611e-05
1100,15,0.0012705907507148328
1100,16,0.00017897573614914753
1100,17,0.0005807434268714753
1100,18,0.0007975898215598993
1100,19,0.00013055800528961856
1100,20,0.0003574293087624716
1100,21,0.0008801888168906898
1100,22,0.00015678275293981215
1100,23,8.969149631144266e-05
1100,24,0.0005667383967133332
1100,25,0.00017107473651041685
1100,26,0.00019631917514847426
1100,27,0.00012321402367080071
1100,28,0.001853489179189783
1100,29,0.0005939148914972114
1100,30,0.0002264040984795653
1100,31,0.00015497997269836423
1100,32,0.0009135261293013436
1100,33,0.00027972802650256146
1100,34,0.0007219345636301419
1100,35,0.0008412416547661556
1100,36,0.00019578614171633264
1100,37,7.73538157280898e-05
1100,38,0.0001518348331421287
1100,39,0.00016103922479278397
1100,40,0.0002347285503604904
1100,41,0.00028187910862499996
1100,42,0.0003605075610653095
1100,43,0.0005199319648418875
1100,44,6.687216424262167e-05
1100,45,0.00034475038491642724
1100,46,0.00021812161416857214
1100,47,0.0008011311191242067
1100,48,9.743322124083017e-05
1100,49,0.0001544839434573979
1200,0,0.00020784162076699592
1200,1,0.00010302634974162383
1200,2,0.0005284063707252493
1200,3,0.00026843792235154405
1200,4,0.0007580787811427345
1200,5,0.00016713975008823725
1200,6,0.0008404007453554547
1200,7,0.0014244638194987965
1200,8,0.0003745293382168466
1200,9,0.0003381815018907509
1200,10,0.0004097257708570501
1200,11,0.0002880867879518512
1200,12,0.0005076012540512692
1200,13,0.0004687107284267031
1200,14,0.0015298987502505013
1200,15,0.0002576706489422895
1200,16,0.00014594691332274194
1200,17,0.0003845389997614194
1200,18,0.0003749748710096221
1200,19,0.0001364866943789206
1200,20,5.91644714604568e-05
1200,21,0.0004491338727343633
1200,22,0.0001566685590694119
1200,23,0.000582893936024609
1200,24,0.00012072132509046708
1200,25,0.00021799809861786044
1200,26,0.00014887755390792653
1200,27,0.0009238218210945477
1200,28,5.76078790020816e-05
1200,29,0.0016075828489550352
1200,30,0.00020395970709157312
1200,31,0.0016698172743123561
1200,32,0.0002563737883257212
1200,33,0.0007116502170021895
1200,34,0.00019726863062752243
1200,35,8.749081074295937e-05
1200,36,0.0006933295855758743
1200,37,6.542606053834518e-05
1200,38,8.88019703857884e-05
1200,39,0.0011223705817448829
1200,40,0.0015098835371976384
1200,41,0.0002237492581138631
1200,42,0.00043387310459200805
1200,43,0.0003517510699596966
1200,44,0.0002559155993035881
1200,45,0.001188778813622703
1200,46,0.00014130221881693424
1200,47,0.00010606063919216684
1200,48,0.0003836596866310239
1200,49,0.00042688970781359475
1300,0,5.426561475553753e-05
1300,1,0.00022017256232078264
1300,2,0.00026044413117133603
1300,3,0.00025410992538562016
1300,4,0.00014413012604542555
1300,5,0.00042170189887882144
1300,6,0.0003503976563466719
1300,7,3.447985920727668e-05
1300,8,0.00010604884935996174
1300,9,0.00039773142698249235
1300,10,4.949783920052403e-05
1300,11,0.0001798995467114953
1300,12,8.127928114841304e-05
1300,13,0.0010157553219754534
1300,14,0.00022159240615821614
1300,15,0.0005181408549145605
1300,16,8.690048318493729e-05
1300,17,0.0001339272040253923
1300,18,0.0005602552053112836
1300,19,0.00047479962604281436
1300,20,0.00041322153240667817
1300,21,6.175085727173271e-05
1300,22,2.892937247344033e-05
1300,23,0.00015764852540566378
1300,24,0.00038945917603010324
1300,25,9.580593118986839e-05
1300,26,0.00012267351865179627
1300,27,0.00011429421058366795
1300,28,0.0003032238760447165
1300,29,0.0002980662981097107
1300,30,0.00023286097040444754
1300,31,6.470791969032248e-05
1300,32,0.00022204288539999807
1300,33,8.610276964488989e-05
1300,34,3.931338495699862e-05
1300,35,0.0005896068430256902
1300,36,0.0008525939473554887
1300,37,0.00038159600666547633
1300,38,0.00041036868665329253
1300,39,4.3986535005137674e-05
1300,40,6.95708967721003e-05
1300,41,0.0002637085740427673
1300,42,0.00031622473764403005
1300,43,4.605730282286564e-05
1300,44,0.00020137109422230814
1300,45,7.501040435130186e-05
1300,46,0.00028777579876085356
1300,47,0.0003897601287591264
1300,48,0.00054585459478641
1300,49,0.0003635100845035023
1400,0,0.0004195318026545939
1400,1,0.00012237321685105076
1400,2,0.0009645579005553788
1400,3,0.0008245357171824045
1400,4,0.000603277406445565
1400,5,0.0003452812647510006
1400,6,0.0001758226235717915
1400,7,0.0001609549295123753
1400,8,0.00032377386034184124
1400,9,0.0003545999874214393
1400,10,0.00021564556929791788
1400,11,0.00026456925625357026
1400,12,0.00026374144253955514
1400,13,0.0004739599782006661
1400,14,0.0007688283375024473
1400,15,0.00016985039995331128
1400,16,0.0010560169462570592
1400,17,0.0001396836271339679
1400,18,0.0009515216408781073
1400,19,0.0002565415480644972
1400,20,8.298625398645216e-05
1400,21,0.00025872716997508565
1400,22,0.00013220817593073846
1400,23,7.402806865009691e-05
1400,24,0.00042004475029508795
1400,25,0.00030808543877576484
1400,26,0.00016121328112561186
1400,27,0.00013582931469854383
1400,28,0.00016348178933536073
1400,29,3.6944280139161994e-05
1400,30,0.0002168905320672598
1400,31,0.0001483300645041124
1400,32,0.00023572054782943264
1400,33,0.0006250187597933557
1400,34,0.000685050827490609
1400,35,0.00010236930808289964
1400,36,0.0008726138822347028
1400,37,0.00022621677332663721
1400,38,0.0008068195524707246
1400,39,4.315279868451916e-05
1400,40,0.0003982893650870236
1400,41,0.00017559099576593265
1400,42,0.00038870587058707583
1400,43,0.001021275657383026
1400,44,0.00045220934013481974
1400,45,0.0003973434092725742
1400,46,0.0003145306480479005
1400,47,0.0004511835368293193
1400,48,0.0005123640992929634
1400,49,0.00011551748104008224
1500,0,0.0005134121059280301
1500,1,0.0003953581182494988
1500,2,0.0007876632923268126
1500,3,0.00017392913976952418
1500,4,0.00019849094415675574
1500,5,0.0005746865109952611
1500,6,0.00026913001881479116
1500,7,0.0009387873283049915
1500,8,0.00014119295505009
1500,9,0.00013858493257710175
1500,10,0.0001231111260630703
1500,11,0.00010313601277426397
1500,12,0.0007522737224841086
1500,13,0.00021312784582131167
1500,14,0.0002895823381802317
1500,15,0.0001919975332494801
1500,16,0.0006695443301109179
1500,17,0.0010223727968156453
1500,18,0.00016799460774023884
1500,19,0.00011312169878153462
1500,20,0.0005413672582333915
1500,21,0.00020849581782867514
1500,22,0.00015370591819765847
1500,23,0.0002745899986611967
1500,24,0.0006019056245512379
1500,25,0.0001656234298734076
1500,26,2.2306086519530685e-05
1500,27,7.917590474041204e-05
1500,28,4.1093182628808047e-05
1500,29,0.0008277600134794157
1500,30,0.00010932206515349831
1500,31,0.0005136744679930964
1500,32,7.846016226679885e-05
1500,33,0.0001418327428185361
1500,34,5.264026868583704e-05
1500,35,0.0002372095174058574
1500,36,0.00011565741652445923
1500,37,0.000257104615069259
1500,38,0.000511241474929064
1500,39,0.00019191674154559106
1500,40,0.0003567557182402541
1500,41,0.0001933943529719475
1500,42,8.925396330531076e-05
1500,43,0.00026461962153467074
1500,44,0.0009718545559564989
1500,45,0.00039595386668804197
1500,46,9.713022006253817e-05
1500,47,8.206905365494288e-05
1500,48,0.00010296218778134778
1500,49,0.00047285239784679317
1600,0,0.00011513452454203473
1600,1,9.88568727836149e-05
1600,2,0.0002402821508419206
1600,3,0.00010880757446550024
1600,4,0.00012352006910023588
1600,5,0.0013569124962563121
1600,6,0.00036772763385849844
1600,7,0.0002331633504643496
1600,8,0.00027807949977465534
1600,9,0.00010959896103585629
1600,10,0.0005843794889408046
1600,11,0.00019777090072968813
1600,12,0.00016721910009633568
1600,13,0.000426359055647019
1600,14,0.00020712048017236965
1600,15,0.0004212491072053856
1600,16,0.00023083505628241694
1600,17,0.0001169442719681472
1600,18,0.00018271591490020645
1600,19,0.0004919805135419834
1600,20,0.0001026652067550565
1600,21,0.0009917327329106566
1600,22,0.00010580204443756536
1600,23,0.00017501119508261148
1600,24,0.00032637850306546564
1600,25,0.00122181389405229
1600,26,6.115256314960899e-05
1600,27,4.6267967819207496e-05
1600,28,0.0005112152326659733
1600,29,8.375749878113421e-05
1600,30,0.00011143169975259542
1600,31,0.00023689740372701383
1600,32,0.000217661573743283
1600,33,0.0011173089400112843
1600,34,0.00023609715583574188
1600,35,0.00037255115770787323
1600,36,0.00028356149245355465
1600,37,0.0004121253317118013
1600,38,6.216435564612488e-05
1600,39,8.109987949501146e-05
1600,40,0.00021714849935120968
1600,41,0.00025258657317669064
1600,42,0.0002687824911166161
1600,43,0.0002749415446322721
1600,44,0.00035538092243298755
1600,45,0.00016557557948333694
1600,46,0.00016538272692716502
1600,47,0.00032440191940430826
1600,48,0.0016272287342609648
1600,49,0.00022058959570452657
1700,0,0.00028747816838089693
1700,1,0.000544519895342978
1700,2,0.00010777424014112288
1700,3,0.00031356900333706807
1700,4,0.00011984224577900404
1700,5,0.00025663498858383946
1700,6,0.0002156601360198805
1700,7,0.0003585108507243391
1700,8,0.00046681844870397684
1700,9,0.0001681988605194008
1700,10,3.465769037856649e-05
1700,11,6.93868578468791e-05
1700,12,0.00012453540085773448
1700,13,0.00012264622313414106
1700,14,0.00021754057294494527
1700,15,9.710798924249854e-05
1700,16,0.00028283699615940156
1700,17,0.00023593936184748495
1700,18,4.478117705253676e-05
1700,19,0.0009051507252680091
1700,20,6.242640608476383e-05
1700,21,0.00014613008025082482
1700,22,0.0009148069716718787
1700,23,4.2513404077015776e-05
1700,24,0.00018357159557456945
1700,25,0.00044677336935719476
1700,26,6.990333791679845e-05
1700,27,5.8191539111756856e-05
1700,28,0.0002941415814223802
1700,29,0.0002444412785648499
1700,30,0.0009084014619543431
1700,31,5.392370904169683e-05
1700,32,0.00013671026196570912
1700,33,0.0002917257984506706
1700,34,0.00019281831399269367
1700,35,0.00010916097698284982
1700,36,2.6407804070636784e-05
1700,37,0.0002199446381885511
1700,38,2.3483536651742313e-05
1700,39,9.697085814530166e-05
1700,40,0.00019830086871428404
1700,41,0.0004690607654375094
1700,42,0.00018516671650097992
1700,43,0.0006252120482231748
1700,44,0.00020402874479636147
1700,45,8.618067229697362e-05
1700,46,0.0007008310921008637
1700,47,0.0001433163778436576
1700,48,8.665311806212629e-05
1700,49,0.00017458810765607786
1800,0,0.00037245535341014105
1800,1,0.0005787697259496533
1800,2,0.00012088138430507924
1800,3,0.00017184001405983
1800,4,0.00011536811517832052
1800,5,4.234976311696085e-05
1800,6,0.00011098939016872084
1800,7,0.0005119201167202507
1800,8,8.659100390695967e-05
1800,9,0.00013875148909569255
1800,10,5.660239118104649e-05
1800,11,0.00040270391638436983
1800,12,0.00014775447456457226
1800,13,6.0590311129563655e-05
1800,14,0.0007780928093263485
1800,15,0.00013388645789023037
1800,16,3.549955931940942e-05
1800,17,0.0003951465272612922
1800,18,0.0003865525213455486
1800,19,0.00022573674858354003
1800,20,4.542502113469931e-05
1800,21,7.974073120605331e-05
1800,22,0.00023872064790893174
1800,23,0.0002360709838613997
1800,24,0.0004037020577418149
1800,25,0.0001035579857470184
1800,26,0.00012544927347388308
1800,27,0.00013857192930923898
1800,28,0.00017957731918276062
1800,29,9.492881209288736e-05
1800,30,0.0003649841636849857
1800,31,9.503367810111124e-05
1800,32,0.00023090822462562845
1800,33,0.0002891260773064819
1800,34,0.0003695197079255944
1800,35,0.00012081524540226478
1800,36,6.411002765853157e-05
1800,37,0.0006843538847519734
1800,38,0.0001667808585651061
1800,39,0.00023069684832955205
1800,40,4.068664377403076e-05
1800,41,0.00011136364078242198
1800,42,5.8721986228612105e-05
1800,43,0.00022379307095812256
1800,44,0.0004051422416219114
1800,45,0.0004589689121750857
1800,46,0.00012272132363324467
1800,47,3.273300211372922e-05
1800,48,5.296274971741072e-05
1800,49,2.1431500543991833e-05
1900,0,0.0001337636000827266
1900,1,0.0002488819254881733
1900,2,0.0009061503017355586
1900,3,0.00034681456808812426
1900,4,0.0003664827612815206
1900,5,8.766633924418499e-05
1900,6,0.0002664455371162988
1900,7,0.0005097745402953623
1900,8,0.000596215078149067
1900,9,6.11844594288472e-05
1900,10,0.00013608798676047507
1900,11,0.00026965758170040445
1900,12,3.176038770391848e-05
1900,13,9.285619820891022e-05
1900,14,0.000673741857504505
1900,15,4.921152049730411e-05
1900,16,0.00017118899725298816
1900,17,0.0001771432241120242
1900,18,0.0003162049016957346
1900,19,0.0001832848673508809
1900,20,0.0006038235943241229
1900,21,9.187109475671634e-05
1900,22,4.050951784735935e-05
1900,23,0.0003745453917175946
1900,24,0.0004483099028407885
1900,25,0.0002929191966771054
1900,26,0.00017196191000316661
1900,27,3.989785954236086e-05
1900,28,0.00016983392365640148
1900,29,0.00023419350171778052
1900,30,0.00024629834643452
1900,31,0.0002779077239506291
1900,32,0.00023173561316195353
1900,33,0.0003614088415060049
1900,34,0.00022101499043596456
1900,35,0.0003274505753831835
1900,36,0.00046994638783583463
1900,37,0.00018294780674365594
1900,38,7.738263694210773e-05
1900,39,5.048312193566638e-05
1900,40,0.000608312152644821
1900,41,0.0004728442415167524
1900,42,0.0007807790430062303
1900,43,0.00027469749443226484
1900,44,7.217639375648889e-05
1900,45,0.0005578580652862763
1900,46,0.00021828427229861794
1900,47,0.00025742936327850547
1900,48,0.0002019531102368435
1900,49,0.0007041735649132869
2000,0,0.00018114719592970474
2000,1,3.6981608770164565e-05
2000,2,0.000192887745866548
2000,3,0.0008561845762041228
2000,4,0.00011608688481202092
2000,5,0.0001832496793622228
2000,6,0.00035963985191694343
2000,7,0.00039223622248265563
2000,8,0.0007027052366626895
2000,9,0.0009472581807527376
2000,10,0.00025313842631033103
2000,11,0.0004246743075040161
2000,12,5.5458096019737466e-05
2000,13,0.0004269179754967618
2000,14,0.00018316296367129747
2000,15,0.0002721100918442444
2000,16,9.614898604852151e-05
2000,17,0.00011089122863758103
2000,18,0.0006686427465066898
2000,19,0.00016252772920180258
2000,20,9.315791315677158e-05
2000,21,9.770825305764352e-05
2000,22,0.0004199422165069231
2000,23,0.0001885267662407877
2000,24,0.0001166842275749612
2000,25,8.620107535354068e-05
2000,26,0.0003655318847483255
2000,27,0.0001195185893667661
2000,28,0.00013244280926186559
2000,29,0.0003292578012290579
2000,30,0.00024553661418195456
2000,31,0.0001215881636225141
2000,32,0.0001418960555213718
2000,33,0.00012248078324726908
2000,34,0.00011110074763499974
2000,35,8.282542741489493e-05
2000,36,0.0008308365441085611
2000,37,0.0004879367269406838
2000,38,0.00025117311532597115
2000,39,0.00011347065726386232
2000,40,5.790676960669561e-05
2000,41,0.00012551856691567293
2000,42,0.00024124611722860793
2000,43,0.00012980905503743372
2000,44,0.0004744841781928243
2000,45,0.00036284788957976707
2000,46,0.00010735895621102457
2000,47,0.0001573879254444488
2000,48,0.0003519989909700243
2000,49,0.00024822701625295033
